i,real_index,MAE,Phi,SMI
2359,3265,0.19007554,80.99244602,NC(=N)OC=NO
2360,5983,0.26385833,73.61416660,OC(=O)C(=O)CF
2361,4921,0.22098589,77.90141081,NNC(=O)C=CF
2362,3769,0.20560442,79.43955797,CC1C(O)C1(C)N
2363,1623,0.25501137,74.49886269,Cc1cocn1
2364,5294,0.22731266,77.26873371,COC=C(C)C=O
2365,2750,0.17277389,82.72261105,CCC(C)(O)C=C
2366,801,0.23207459,76.79254092,CC(N)C(C)=C
2367,794,0.27250492,72.74950775,CC(C)N(C)C
2368,7807,0.29176093,70.82390666,Cc1ccncn1
2369,2968,0.23018087,76.98191284,CC(C)OCC#C
2370,7194,0.18797844,81.20215555,CC1CC(CN)O1
2371,268,0.26733302,73.26669757,CC1CC1N
2372,4958,0.26274056,73.72594448,NC=CC(=O)C#N
2373,2038,0.27883935,72.11606463,O=CC1CNC1
2374,5056,0.18862795,81.13720477,CC(CCO)=NN
2375,2672,0.22926390,77.07361032,CC1(F)CC1(C)F
2376,732,0.21118487,78.88151347,NN=CC(F)=C
2377,4291,0.17686641,82.31335896,ONC(=N)CCF
2378,4142,0.16082984,83.91701620,CC(NC=O)C=O
2379,2580,0.20946954,79.05304561,CC(=C)OC(C)=C
2380,382,0.29796415,70.20358550,CC=CC=O
2381,4318,0.17791986,82.20801438,COC(=C)CCF
2382,8408,0.29018073,70.98192739,FC1=CC=NC1=N
2383,4940,0.24542699,75.45730053,COC(=O)C=CN
2384,6744,0.21715830,78.28416982,CC1=CNC(=O)C1
2385,4222,0.22895714,77.10428596,CC(CC=C)C#C
2386,4249,0.15434249,84.56575097,NCC(=C)CCF
2387,446,0.36523529,63.47647095,C1NCC=C1
2388,4493,0.21207646,78.79235353,COC(=C)NC=N
2389,7583,0.18885066,81.11493413,C=C1CCON=C1
2390,1554,0.27018816,72.98118399,Oc1ccn[nH]1
2391,1190,0.27716685,72.28331462,ONC(=O)C=O
2392,7485,0.19384751,80.61524892,O=C1CCC=NN1
2393,6211,0.24990209,75.00979064,NC(N)=C(F)C#N
2394,3150,0.21375820,78.62418048,NC(=O)OCC#N
2395,5851,0.20271094,79.72890556,CN(N)C(=N)CO
2396,5808,0.25513961,74.48603883,CNC(=N)C(C)C
2397,1725,0.18577941,81.42205947,OCCOC=O
2398,7883,0.19563545,80.43645529,CC1CNCC1=C
2399,1309,0.18975054,81.02494564,COC1(C)CC1
2400,2786,0.30701519,69.29848071,CCC(C)(C)C#C
2401,1369,0.26959192,73.04080785,CN1CCCC1
2402,5060,0.18452659,81.54734142,CC(CCO)=NO
2403,1224,0.52381308,47.61869247,O=C(C#N)C#N
2404,2386,0.18925773,81.07422686,CC=CC(C)(C)O
2405,3007,0.17094870,82.90512968,CCNCC(N)=N
2406,2282,0.47509178,52.49082192,c1cnnnn1
2407,1890,0.20258802,79.74119762,NN=CC=CF
2408,7626,0.26700647,73.29935280,Nc1ccncn1
2409,2107,0.23889425,76.11057547,NN=CC1CC1
2410,2948,0.22521967,77.47803277,FC(F)CON=C
2411,5641,0.18709466,81.29053410,CCN(N)C(N)=O
2412,6671,0.21308578,78.69142228,CN1CC(=C)C=N1
2413,5959,0.17860355,82.13964526,NC(=O)C(=C)CO
2414,8672,0.22189216,77.81078361,CC12COCC1C2
2415,7329,0.21007020,78.99298001,OC(=O)CN1CC1
2416,7873,0.22478330,77.52166965,CC1OCCC1F
2417,1997,0.41250626,58.74937418,C=CC#CC=C
2418,7037,0.25133560,74.86644048,FC1=CC(=N)N=C1
2419,5243,0.21533938,78.46606249,FCC(F)=CC=C
2420,3805,0.38779566,61.22043357,OC1C(F)C1(F)F
2421,2500,0.16622147,83.37785261,CC(C)CC(C)=O
2422,6091,0.21244537,78.75546336,CC=C(F)C(C)C
2423,1118,0.21879408,78.12059206,CNC(=N)CF
2424,4414,0.18529842,81.47015803,NC(CC=O)=NO
2425,6270,0.25317800,74.68220048,NCC1(F)COC1
2426,6024,0.21490534,78.50946552,COC(=C)C(N)=O
2427,216,0.39723992,60.27600802,NC(=N)C#N
2428,6661,0.18425109,81.57489149,CC1NC(=O)C=C1
2429,131,0.26097696,73.90230366,CC(O)CO
2430,6296,0.25462589,74.53741089,NC1(CNC1)C=C
2431,2031,0.20234852,79.76514811,OCC1CCO1
2432,6180,0.22846738,77.15326172,CC(F)=C(F)CO
2433,1384,0.21218472,78.78152754,C=C1COCO1
2434,3873,0.16548103,83.45189683,CNCC(C)CN
2435,1474,0.29055634,70.94436609,N=c1nn[nH][nH]1
2436,1431,0.37804367,62.19563310,O=c1ocno1
2437,817,0.21058187,78.94181288,CC(F)C(F)=C
2438,6687,0.24867131,75.13286877,Cn1nnc(=N)[nH]1
2439,3349,0.20863698,79.13630179,FC(F)C=NN=C
2440,1506,0.27485426,72.51457372,Cn1ccnn1
2441,1599,0.41266111,58.73388869,Cc1nnno1
2442,203,0.37244977,62.75502253,NC(=O)NO
2443,7638,0.23344980,76.65501964,Oc1cncnn1
2444,3477,0.50041540,49.95845967,FC(F)C#CC#N
2445,1828,0.23116279,76.88372064,CCOC=NO
2446,2001,0.42305807,57.69419300,O=CC#CC#N
2447,8159,0.21077372,78.92262780,Cn1cn[nH]c1=N
2448,4680,0.18466563,81.53343718,CNNC(=O)C#C
2449,8083,0.20818335,79.18166483,Cn1oncc1=O
2450,2323,0.22138545,77.86145528,CC(C)(N)CCF
2451,6478,0.22311707,77.68829326,CC(O)C1(C)CN1
2452,4579,0.18202701,81.79729905,CCNC(=O)C=C
2453,6160,0.17957401,82.04259876,CC(=NN)C(F)=C
2454,5538,0.18448282,81.55171809,CC(CO)C(C)=O
2455,4456,0.17771016,82.22898398,OCC(=O)NC=N
2456,1047,0.20302072,79.69792840,CC(C=O)C=O
2457,4396,0.18407893,81.59210719,OCC(=C)CC#N
2458,4203,0.21798355,78.20164518,NC(CCF)C#C
2459,435,0.43095928,56.90407154,C1CCCC1
2460,1319,0.21854226,78.14577431,CC1CCC1N
2461,2520,0.14193875,85.80612506,CC(F)CC(O)=O
2462,7798,0.32857257,67.14274287,Cc1cncnc1
2463,867,0.31335334,68.66466573,FC1(F)CCC1
2464,5787,0.18583658,81.41634220,CC(O)C(=C)CF
2465,3496,0.19295237,80.70476330,NC(=O)C#CCO
2466,2208,0.26398136,73.60186407,CC(=O)C1CC1
2467,5323,0.22459496,77.54050358,FC(C=O)=CC=C
2468,5178,0.17554840,82.44516039,CC(CF)=CCN
2469,6930,0.21508434,78.49156602,FC1=CC(=C)OC1
2470,6382,0.20414276,79.58572387,CC1(CF)CC1O
2471,731,0.31867774,68.13222586,ON=CC(O)=O
2472,3389,0.15950310,84.04968954,CCC=CC(F)=C
2473,2636,0.19603758,80.39624200,CC1(O)CC(N)C1
2474,7118,0.27283120,72.71688014,Fc1coc(F)n1
2475,4008,0.21918453,78.08154734,NC(CF)CC#C
2476,3246,0.20420834,79.57916644,CN=CNC(N)=N
2477,6246,0.19440658,80.55934190,NC1(CF)CNC1
2478,1573,0.28593450,71.40655014,Oc1ccco1
2479,3638,0.16210234,83.78976579,CC1(C)OCC1F
2480,6020,0.20028628,79.97137155,ONC(=O)C(F)=C
2481,6224,0.26136078,73.86392245,CC1(CF)CCC1
2482,6921,0.22302772,77.69722827,Cc1cc(N)no1
2483,7868,0.20902698,79.09730152,CC1NCCC1O
2484,7158,0.36654233,63.34576736,FC12CCN(C1)C2
2485,7110,0.20051750,79.94825005,Nc1coc(F)n1
2486,818,0.17477939,82.52206137,CC(=C)C(F)F
2487,4744,0.16331434,83.66856551,CC(CF)C=NN
2488,4466,0.16129999,83.87000055,NCC(=O)NN=C
2489,1586,0.31842206,68.15779432,Fc1cnno1
2490,1304,0.27322188,72.67781236,CCC1(F)CC1
2491,2617,0.17714516,82.28548369,NC(N)=CC(N)=O
2492,3832,0.18465756,81.53424411,CCCC(N)CO
2493,289,0.29624797,70.37520287,FCCCF
2494,4661,0.24146514,75.85348638,C=C(CC#C)C=O
2495,7825,0.32333353,67.66664738,Nc1ncncn1
2496,1107,0.34079420,65.92058014,OCC(=O)CO
2497,2093,0.23851007,76.14899250,C=CCC1CO1
2498,1020,0.18123317,81.87668350,CCN(O)C=O
2499,3084,0.15416647,84.58335278,NC(=N)CNC=O
2500,2224,0.21991607,78.00839288,FC(=C)C1CO1
2501,4672,0.27247299,72.75270135,FCCC(=O)C#C
2502,1848,0.23960588,76.03941248,NN=CNC=N
2503,2893,0.15200861,84.79913875,CC(C)NCCO
2504,5090,0.23381021,76.61897914,FC=C(F)CC#N
2505,871,0.24396945,75.60305478,CC1(F)CNC1
2506,6565,0.17829779,82.17022139,CC1COC(=N)N1
2507,2441,0.35903187,64.09681264,CN(C)C(C)(C)C
2508,1413,0.28222151,71.77784899,C=C1CC=CO1
2509,1972,0.50757310,49.24268977,C#CC=CC#C
2510,96,0.92550696,7.44930444,C#CC#N
2511,8573,0.20092947,79.90705267,CC1CC(O)C1C
2512,4250,0.15153813,84.84618725,CCCC(=C)CO
2513,8416,0.24187154,75.81284615,FC1=CCC=C1F
2514,4285,0.17995451,82.00454866,CCCC(=N)NN
2515,2702,0.17542007,82.45799295,CC(O)(CN)CO
2516,6982,0.18246937,81.75306329,Nc1cn(O)cn1
2517,719,0.23916595,76.08340536,NC=CC(O)=O
2518,2647,0.24298113,75.70188730,CC1CC(C)(C)N1
2519,3215,0.17203398,82.79660193,OC(=O)CC=CF
2520,5706,0.23093563,76.90643662,FC(C#N)C(F)=C
2521,7678,0.28672639,71.32736112,CC1C=CCC=C1
2522,6137,0.21664156,78.33584363,CC=C(F)C(C)=O
2523,7376,0.21960124,78.03987622,CC1OCCCO1
2524,1670,0.18148354,81.85164550,OCCCCF
2525,8149,0.23351341,76.64865863,NN1C=NCC1=O
2526,6967,0.23216785,76.78321477,Nn1ccc(O)c1
2527,6157,0.17511936,82.48806448,CC(=NO)C(N)=O
2528,4711,0.18701074,81.29892571,CC=CC(C)CO
2529,1054,0.20453056,79.54694401,OC(C=O)C=O
2530,8355,0.20972697,79.02730347,Cc1ccnn1C
2531,430,0.26729429,73.27057136,O=CN1CC1
2532,5617,0.17734195,82.26580482,OC(=O)C(F)CF
2533,4133,0.17742162,82.25783792,FC(CC=C)C#N
2534,191,0.28812477,71.18752346,FCC(F)=C
2535,179,0.25890499,74.10950110,NC(=N)CF
2536,2836,0.22013796,77.98620368,CC(N)(C=C)C#C
2537,8261,0.26033250,73.96674961,Cc1cocc1O
2538,938,0.18155565,81.84443463,CCC(N)CF
2539,2924,0.16516331,83.48366928,CC(O)CNC=O
2540,1811,0.19799834,80.20016630,COCC=CC
2541,595,0.23902152,76.09784799,CCCC(O)=O
2542,8241,0.20469647,79.53035250,CC1=NNCC1F
2543,1733,0.24581532,75.41846771,COCOC=O
2544,6599,0.23334038,76.66596223,N=C1CCC(=O)N1
2545,4213,0.21539067,78.46093263,CNCC(N)C#C
2546,1146,0.25869437,74.13056306,CNC(=O)NC
2547,5067,0.22195879,77.80412083,CCN=C(C)NN
2548,4726,0.18903384,81.09661572,NCC(O)C=CF
2549,4826,0.24108226,75.89177411,NN(C=N)C=CF
2550,4606,0.23492768,76.50723206,C=C(CC#N)C=O
2551,2911,0.18279760,81.72023956,CC(O)CCC=O
2552,2149,0.21612248,78.38775159,CC1NC1CN
2553,3227,0.15637114,84.36288619,NN=CCC(F)=C
2554,8297,0.23184335,76.81566544,Fc1c[nH]oc1=O
2555,3004,0.16234958,83.76504161,COCCC(F)=C
2556,1243,0.18072552,81.92744839,CC=C(F)CN
2557,1662,0.42600559,57.39944108,CCCCCC
2558,4506,0.18098150,81.90184957,NCC(=C)OC=O
2559,5901,0.17385310,82.61468959,CC(F)C(=C)C#N
2560,2749,0.18702728,81.29727177,CC(N)(CF)C=C
2561,8243,0.21400627,78.59937324,CC1=NOCC1N
2562,3902,0.16803608,83.19639232,COCC(F)CO
2563,3874,0.19718286,80.28171381,CNCC(C)CO
2564,1563,0.27948528,72.05147184,Cc1nc[nH]n1
2565,163,0.30326730,69.67326999,CN(C)N=C
2566,816,0.20482650,79.51734998,CC(F)C(O)=O
2567,261,0.31169139,68.83086096,CN1CCC1
2568,1726,0.27745608,72.25439198,FCCOC=C
2569,5007,0.23645194,76.35480626,CC#CC(F)C#C
2570,5884,0.17366464,82.63353578,CN(O)C(=O)NN
2571,1191,0.31822772,68.17722764,ONC(=O)C#N
2572,8510,0.20440965,79.55903493,Cc1occc1N
2573,2757,0.18213685,81.78631476,CC(O)(CF)C=C
2574,5107,0.19363723,80.63627690,CC(NC=O)=NO
2575,2336,0.25341099,74.65890131,CCCC(F)(F)F
2576,5566,0.20279566,79.72043362,NC(CO)C(N)=O
2577,5095,0.22905024,77.09497601,CC=C(C)NC=N
2578,3697,0.21977926,78.02207392,CC1(O)CCCC1
2579,1999,0.48930964,51.06903607,C=CC#CC#N
2580,3623,0.25332189,74.66781147,CC1NCC1(C)O
2581,4329,0.16502464,83.49753609,CCNC(=N)CO
2582,4558,0.23281263,76.71873689,CCCC(=O)C=O
2583,3678,0.19155518,80.84448231,CNC1CC1(C)O
2584,1810,0.20051047,79.94895286,CNCC=NO
2585,572,0.21104889,78.89511092,CN(C)NC=N
2586,2449,0.23433574,76.56642577,CC(C)(N)C(N)=N
2587,6859,0.21542394,78.45760570,Nc1cnc(N)o1
2588,5168,0.19293285,80.70671509,CCC(C)=CCF
2589,5460,0.15146259,84.85374119,CC(O)C(C)C=C
2590,7608,0.24884832,75.11516841,FC1CC=NN=C1
2591,2162,0.22754830,77.24516963,CC1CC1C=O
2592,1458,0.23252862,76.74713763,C=C1CNN=C1
2593,2307,0.29163639,70.83636144,C1C=NN2CC12
2594,4155,0.23481029,76.51897126,CC(ON=C)C#N
2595,1154,0.23838637,76.16136349,COC(=N)NO
2596,387,0.40592736,59.40726418,FC=CC#N
2597,1252,0.20051410,79.94858958,CC(CO)=NN
2598,2215,0.25982774,74.01722644,NC(=N)C1CN1
2599,1124,0.17894918,82.10508205,CNC(=O)CN
2600,324,0.31439274,68.56072616,CCOC=C
2601,8701,0.31034763,68.96523658,CC12CC1C=NO2
2602,3519,0.30833354,69.16664628,OC(=O)C#CC=O
2603,7658,0.24851172,75.14882817,C=C1OC=NN=C1
2604,6756,0.21508806,78.49119434,CC1=NCC(=N)N1
2605,1345,0.26084992,73.91500802,NC1COC1=O
2606,6985,0.24670537,75.32946271,Cc1cnn(C)c1
2607,3535,0.15964812,84.03518759,CC(F)=CCCN
2608,5950,0.19102048,80.89795185,CCC(=C)C(C)=O
2609,8426,0.20677043,79.32295717,Cc1cocc1F
2610,758,0.21252161,78.74783906,COC=C(C)F
2611,8335,0.20697644,79.30235585,Oc1cncn1O
2612,2214,0.26716927,73.28307284,CC(=O)C1CN1
2613,6650,0.18093913,81.90608746,CC1CN(C)C=N1
2614,7396,0.18418433,81.58156651,O=C1CCCNN1
2615,6202,0.25208315,74.79168530,CC(C)=C(F)C=C
2616,8299,0.19246817,80.75318272,Oc1n[nH]oc1=O
2617,3561,0.24094904,75.90509575,FC(F)=CCC#N
2618,4009,0.19623333,80.37666687,CCC(O)CC#C
2619,2517,0.15320930,84.67907046,CC(F)CC(C)=O
2620,8180,0.26774082,73.22591789,Cn1cnoc1=O
2621,252,0.26954919,73.04508079,NC1CNC1
2622,2721,0.21995075,78.00492493,NCC(F)(F)CN
2623,4406,0.18007419,81.99258135,FCC(=O)CC=C
2624,5203,0.19721298,80.27870193,COC=C(F)CO
2625,3705,0.26246965,73.75303539,CC1(C)CCOC1
2626,733,0.22239500,77.76050013,ON=CC(F)=C
2627,2339,0.21187575,78.81242468,FCCC(F)(F)F
2628,4187,0.17408951,82.59104894,FC(CC#C)C=O
2629,3667,0.17463131,82.53686889,CC1(O)CC1CF
2630,6485,0.20383048,79.61695163,CC1(CO1)C(F)F
2631,859,0.32805518,67.19448233,CC(C)=C(F)F
2632,4257,0.19129694,80.87030617,FCCC(=C)CF
2633,8093,0.27559152,72.44084775,On1ocnc1=O
2634,4980,0.26133756,73.86624366,CCC(N)C#CC
2635,6460,0.20438840,79.56115996,CC(C)C1(N)CC1
2636,2704,0.21859182,78.14081801,CC(O)(CO)CO
2637,5904,0.24650292,75.34970796,FC(F)C(=C)C#N
2638,6953,0.26280457,73.71954299,Oc1nc(=O)o[nH]1
2639,4783,0.18338772,81.66122817,CNN(C)C=NO
2640,2440,0.62228517,37.77148339,FC(F)C(F)(F)F
2641,2394,0.23154088,76.84591163,CC(C)(C)C=NN
2642,267,0.28196740,71.80326000,CC1CC1C
2643,6890,0.15930904,84.06909579,CC1=CC(O)CO1
2644,8713,0.20112603,79.88739725,CCOC1CCC1
2645,2212,0.24150570,75.84943050,FC(=C)C1CC1
2646,4993,0.22018524,77.98147580,COC(C)C#CC
2647,8311,0.22802647,77.19735337,CC1=NN=CC1O
2648,3237,0.22103225,77.89677523,CN=CNC(C)=C
2649,5136,0.25938091,74.06190894,CC=C(C)C=NO
2650,6472,0.21920448,78.07955220,CC(O)C1(F)CC1
2651,5455,0.20364188,79.63581178,CCN(C)C(C)C
2652,3835,0.17658713,82.34128662,NC(CO)CCF
2653,2044,0.23373954,76.62604643,O=CC1CCN1
2654,8664,0.19781733,80.21826659,CC12CCCC1C2
2655,3724,0.32611694,67.38830551,CC1(C)OC=NO1
2656,8098,0.23422829,76.57717141,On1onnc1=N
2657,1050,0.24237042,75.76295846,NC(C=C)C=C
2658,4973,0.22758821,77.24117933,NN=CC(=C)C#C
2659,162,0.32087176,67.91282367,CN(O)C=O
2660,5662,0.25074663,74.92533685,CC(C#N)C(N)=N
2661,662,0.22381473,77.61852670,CC(=O)NN=C
2662,5309,0.27010016,72.98998366,CC(=CC=C)C#N
2663,2278,0.45770958,54.22904193,c1cncnc1
2664,53,0.31721005,68.27899501,CCCO
2665,7738,0.21130140,78.86985967,CC1=CCOCO1
2666,7169,0.16671679,83.32832148,CCC1CC(N)C1
2667,4036,0.16530627,83.46937331,OCCC(O)C=C
2668,5796,0.19262845,80.73715527,CCC(=O)C(C)C
2669,710,0.23553254,76.44674618,CC(=O)C=CN
2670,7073,0.27214257,72.78574307,Oc1coc(O)c1
2671,1950,0.26481702,73.51829757,CON=CC=O
2672,7938,0.15439118,84.56088214,NN1CCCC1=O
2673,3395,0.20164533,79.83546687,CNC=CC(N)=O
2674,3701,0.20327390,79.67261034,CC1(N)CCNC1
2675,8303,0.18425154,81.57484587,CC1=CC=CC1N
2676,5134,0.28998325,71.00167549,FC=CC(F)=CF
2677,5880,0.23953563,76.04643666,CNC(=O)N(C)N
2678,5993,0.23599609,76.40039054,NNC(=N)C(N)=N
2679,2146,0.21268070,78.73192994,COC1CC1O
2680,4799,0.20388803,79.61119688,CC=CC(O)C#N
2681,3131,0.23725634,76.27436567,NC(=N)NNC=N
2682,7463,0.19423394,80.57660636,CC1CC=CCO1
2683,3392,0.22823144,77.17685634,FCC=CC(F)=C
2684,5652,0.22966799,77.03320065,CON(C)C(N)=N
2685,3053,0.18336245,81.66375523,CCCOC(N)=O
2686,6555,0.24630103,75.36989715,CC1CC(=N)NN1
2687,1634,0.24044879,75.95512101,Oc1ncon1
2688,3738,0.17286345,82.71365469,CC1(F)COC=C1
2689,1032,0.23960583,76.03941735,NC(CO)C#C
2690,4870,0.21730879,78.26912083,OC(C=CF)C#C
2691,2614,0.21294060,78.70594030,CC(C)=CC(N)=O
2692,3094,0.18308723,81.69127734,NC(=O)CNN=C
2693,2035,0.26742630,73.25737004,O=CC1CCC1
2694,3589,0.19560145,80.43985543,CC(N)=CC=NO
2695,7218,0.18207338,81.79266154,CC1CC(N1)C=O
2696,6322,0.25979658,74.02034180,FC1(CCC1)C#C
2697,4686,0.19220687,80.77931254,C=C(CC=O)C#C
2698,447,0.41529477,58.47052334,C1OCC=C1
2699,8707,0.21794815,78.20518455,NCCC1CCC1
2700,6492,0.25131038,74.86896212,CC(C)(C)C1CN1
2701,5994,0.18107993,81.89200722,NC(=N)C(=N)NO
2702,5713,0.21021250,78.97874967,CN(C=N)C(C)=O
2703,5894,0.27797631,72.20236906,CC(C)C(=C)C#N
2704,2996,0.16989269,83.01073063,CNCCC(N)=O
2705,861,0.32563912,67.43608832,CC(F)=C(F)F
2706,5404,0.15354931,84.64506905,CC(C)C(O)CF
2707,1109,0.29220699,70.77930066,FCC(=O)CF
2708,6591,0.27799211,72.20078881,N=C1CC(=N)NN1
2709,8071,0.20658193,79.34180737,Cn1[nH]nnc1=O
2710,7075,0.20039507,79.96049253,Cc1cc(F)co1
2711,7445,0.20745790,79.25421029,CC1CON=CC1
2712,5146,0.20176950,79.82305018,ON=CC(F)=CF
2713,4295,0.18360805,81.63919508,CNC(=O)CCF
2714,4974,0.27062360,72.93763978,ON=CC(=C)C#C
2715,1899,0.31506935,68.49306546,CC#CC=NO
2716,5039,0.17270441,82.72955898,CCCC(F)=CC
2717,6098,0.17645739,82.35426144,CC(F)C(F)=CF
2718,7767,0.26359731,73.64026900,CC1=CCN=CN1
2719,1541,0.26413212,73.58678786,CC1=NOCO1
2720,6828,0.24588156,75.41184354,Cc1cnc(O)[nH]1
2721,4436,0.19129937,80.87006311,FCC(=C)NC=O
2722,6095,0.15999201,84.00079882,CC=C(F)C(C)O
2723,5798,0.17318751,82.68124936,CC(C)C(=O)CF
2724,7180,0.17554134,82.44586609,FCC1CC(F)C1
2725,3510,0.25557133,74.44286722,CC(=O)C#CC=O
2726,1268,0.23363232,76.63676804,CC=C(C)C=O
2727,6969,0.18967911,81.03208885,Cc1ccn(O)c1
2728,3640,0.24103661,75.89633864,CC1(C)CCC1=O
2729,7610,0.16013011,83.98698946,CC1NN=CC=C1
2730,4289,0.21062517,78.93748332,NCCC(=N)NO
2731,2840,0.16470200,83.52980006,CC(F)(C=C)C#C
2732,5595,0.15194313,84.80568730,CCC(O)C(F)=C
2733,2792,0.23361597,76.63840279,CC(N)(CO)C#C
2734,3459,0.22347373,77.65262738,CC(F)C#CCO
2735,5591,0.17779156,82.22084402,CCC(O)C(O)=O
2736,553,0.19198545,80.80145483,CC(N)CC=C
2737,6150,0.28906685,71.09331459,FC=C(F)C(F)=C
2738,3710,0.20084385,79.91561489,CC1(C)CCCN1
2739,2174,0.25411172,74.58882800,CC1OC1C=C
2740,7490,0.20762521,79.23747895,O=C1CN=CNN1
2741,4737,0.17069123,82.93087731,CC=CC(F)CF
2742,4854,0.24822961,75.17703949,CN=CN(O)C=N
2743,1313,0.20057379,79.94262091,CC1(CF)CN1
2744,6440,0.16271469,83.72853124,COC1(C)CC1N
2745,2437,0.21654859,78.34514087,CC(N)C(F)(F)F
2746,873,0.29996515,70.00348456,CC1(C)COC1
2747,2895,0.18314256,81.68574413,CCCOC(C)C
2748,5017,0.20033237,79.96676264,CC#CC(=N)NO
2749,656,0.19456568,80.54343160,NC(=N)NC=N
2750,7308,0.24446129,75.55387096,NC(=O)NC1CC1
2751,4239,0.22324634,77.67536645,NC(CC#C)C#C
2752,3851,0.15565730,84.43426968,OCC(O)CCF
2753,529,0.19500014,80.49998554,CC(F)CCF
2754,539,0.24680239,75.31976098,COCC(C)C
2755,7305,0.26379824,73.62017620,CC(=N)NC1CC1
2756,4677,0.24877221,75.12277949,CCNC(=N)C#C
2757,2640,0.19513770,80.48623027,CC1(F)CC(N)C1
2758,8454,0.29581243,70.41875660,CC1=C(C)CNC1
2759,2362,0.14745901,85.25409939,CC(C)(F)CC=O
2760,3632,0.20280206,79.71979360,CC1(C)NCC1N
2761,3892,0.17172416,82.82758358,CCC(N)COC
2762,7197,0.20776793,79.22320685,CCC1CN(C)C1
2763,6618,0.19332552,80.66744786,N=c1[nH]oc(=N)[nH]1
2764,2653,0.25981603,74.01839731,CN1CC(F)(F)C1
2765,7080,0.20610820,79.38917995,Cc1cc(N)[nH]n1
2766,3272,0.23433081,76.56691881,CC#CCC(C)N
2767,5658,0.18861504,81.13849569,CC(C=O)C(C)=O
2768,7909,0.21195962,78.80403756,OC1CNNC1=N
2769,4227,0.17002963,82.99703740,OC(CC=O)C#C
2770,6793,0.18651122,81.34887784,Nc1c[nH]c(=O)o1
2771,138,0.27065317,72.93468326,NCC(F)F
2772,7965,0.19864173,80.13582652,C=C1COCC1=C
2773,5108,0.27290571,72.70942878,CN=C(C)NN=C
2774,5837,0.21399312,78.60068811,COC(=C)C(C)N
2775,1927,0.20870873,79.12912730,CCC=CC=O
2776,3465,0.26628688,73.37131201,CC(C)C#CC=C
2777,6152,0.26630897,73.36910295,CC(=C)C(C)=NO
2778,8237,0.17655455,82.34454533,FC1COC=C1F
2779,4093,0.18576860,81.42314017,NN(CCF)C=O
2780,1187,0.27192738,72.80726151,CNC(=O)C#N
2781,7147,0.24576171,75.42382857,CC12COC(C1)C2
2782,1740,0.24475782,75.52421848,CCOCC=C
2783,4444,0.18047427,81.95257336,OCC(=N)NC=N
2784,955,0.24266041,75.73395858,CCC(F)CC
2785,8739,0.18364443,81.63555657,FCCC1CCO1
2786,6332,0.26091723,73.90827742,CC1(CCO1)C#C
2787,6047,0.26443423,73.55657651,OC(=O)C(=C)C#N
2788,8127,0.18189239,81.81076126,FC1C=COC1=C
2789,5760,0.30948968,69.05103183,NC(C#C)C(N)=N
2790,6604,0.20317696,79.68230428,N=C1CNC(=O)N1
2791,3505,0.23716882,76.28311776,FCC#CC(F)=C
2792,1943,0.20110885,79.88911476,OCC=NN=C
2793,3254,0.20171647,79.82835266,CC=NNC(N)=N
2794,2888,0.18673783,81.32621730,CCOCC(C)O
2795,628,0.18099473,81.90052747,CCOC(C)=O
2796,3819,0.19096134,80.90386606,CC(CO)CCF
2797,6465,0.20896713,79.10328678,CC(C)C1(O)CC1
2798,3003,0.21889709,78.11029055,COCCC(O)=O
2799,492,0.31715229,68.28477053,CC(C)(C)C=C
2800,6124,0.22271842,77.72815761,CC=C(C)C(N)=N
2801,7144,0.24722344,75.27765600,NC12CNC(C1)C2
2802,3848,0.17663744,82.33625582,CCCC(O)CO
2803,2824,0.22855411,77.14458921,CC(F)(C=O)C=O
2804,7652,0.30572072,69.42792794,N=c1nncn[nH]1
2805,2343,0.17476836,82.52316412,CNCC(C)(C)F
2806,1356,0.25612773,74.38722706,FC1CCCC1
2807,1673,0.23876565,76.12343460,CNCCCN
2808,7935,0.15640172,84.35982778,CN1CCCC1=N
2809,25,0.66186561,33.81343916,NC=O
2810,5165,0.22948662,77.05133783,CCC=C(C)CC
2811,819,0.21501766,78.49823415,CC(=O)C(F)F
2812,4442,0.17966251,82.03374932,NCC(=N)NC=O
2813,3464,0.32517879,67.48212123,FCC#CC(F)F
2814,6813,0.23403426,76.59657380,CC1=CC=C(F)C1
2815,899,0.31891191,68.10880932,FC1CC1(F)F
2816,5379,0.19214937,80.78506314,CC(CO)C(F)F
2817,4710,0.14795281,85.20471915,CC(CN)C=CF
2818,2740,0.21225835,78.77416503,CC(C)(CO)C=C
2819,8136,0.23864963,76.13503666,CN1C=CCC1=N
2820,6354,0.20596790,79.40321004,COCC1(N)CC1
2821,4850,0.22761460,77.23853988,NN(C=O)C=NO
2822,3613,0.20751969,79.24803097,CC1CCC1(C)F
2823,8453,0.33408932,66.59106832,FC1=C(F)CCC1
2824,7179,0.16827586,83.17241397,OCC1CC(F)C1
2825,5619,0.17409186,82.59081420,NCC(F)C(F)=C
2826,5026,0.23913078,76.08692167,CC#CC(=O)C=C
2827,5667,0.17098983,82.90101691,CC(C=C)C(F)=C
2828,7673,0.25061601,74.93839859,O=c1nccno1
2829,7977,0.20828184,79.17181557,C=C1CONC1=O
2830,7696,0.32827010,67.17299031,O=c1ccocc1
2831,7837,0.25651508,74.34849191,CC1CCCC1N
2832,490,0.25214670,74.78533020,CNC(C)(C)C
2833,8729,0.23322418,76.67758171,CCOC1COC1
