N_ele,N_states,sum_f_k
52,2128,39.9434
52,2033,40.002
52,1938,40.0891
52,2033,39.9232
52,1938,39.9663
52,1843,40.0515
52,2033,39.9703
52,1938,40.0228
52,1843,40.1075
52,1938,39.8885
52,1843,39.9299
52,1748,40.006
52,2033,39.8901
52,1938,39.8672
50,2034,37.6795
50,1854,37.6882
48,1683,35.4992
50,1854,37.682
50,1674,37.6686
48,1513,35.4883
50,1944,37.838
50,1854,37.7809
50,1764,37.8474
50,1854,37.7859
50,1854,37.8371
50,1764,37.7751
50,1674,37.8471
50,1764,37.7815
50,1764,37.8298
50,1674,37.7641
50,1584,37.833
50,1674,37.7671
50,1854,37.7662
50,1764,37.7192
50,1674,37.7713
50,1764,37.7006
50,1764,37.7396
50,1674,37.6896
50,1584,37.7482
50,1674,37.6627
50,1764,37.7994
50,1674,37.7443
50,1584,37.7972
50,1674,37.7232
50,1674,37.7099
50,1584,37.6506
50,1494,37.7042
50,1584,37.6268
50,1764,37.7072
50,1674,37.6599
50,1584,37.7036
50,1674,37.6748
50,1584,37.6221
50,1494,37.6726
48,1768,35.631
48,1598,35.6234
50,2034,37.757
50,1764,37.9021
50,1854,37.808
50,1764,37.7764
50,1764,37.7852
50,1674,37.7699
50,1854,37.7079
50,1764,37.634
50,1584,37.8397
50,1674,37.6915
50,1584,37.707
50,1854,37.8533
50,1764,37.8268
50,1674,37.8461
50,1764,37.8405
50,1674,37.7792
50,1584,37.7993
50,1764,37.8501
50,1674,37.8126
50,1584,37.7752
54,2620,42.0466
54,2520,42.1145
54,2420,42.1266
54,2320,42.2947
54,2420,42.342
54,2420,42.2747
54,2320,42.3241
54,2220,42.3515
54,2120,42.5185
54,2220,42.5683
54,2520,42.1816
54,2420,42.2532
54,2320,42.2699
54,2220,42.4471
54,2320,42.4755
54,2420,42.2719
54,2320,42.3424
54,2220,42.3575
54,2120,42.5265
54,2220,42.5652
54,2420,42.1388
54,2320,42.1952
54,2220,42.2344
54,2120,42.3791
54,2220,42.4853
54,2320,42.2233
54,2220,42.3346
54,2120,42.3303
54,2020,42.4542
54,2120,42.5678
54,2420,42.2778
54,2320,42.3244
54,2220,42.3755
54,2120,42.49
54,2320,42.5224
54,2220,42.4793
54,2120,42.4849
54,2220,42.6135
54,2420,42.3175
54,2320,42.3679
54,2220,42.3476
54,2120,42.5132
54,2220,42.4966
54,2120,42.5451
54,2020,42.5188
54,1920,42.684
54,2220,42.6021
54,2120,42.5919
54,2020,42.5328
54,2120,42.4815
54,2020,42.5287
54,1920,42.5579
54,1820,42.6565
54,2020,42.734
54,1920,42.7169
54,1820,42.6443
54,1920,42.7873
52,2318,39.8941
52,2128,39.9179
50,1944,37.6316
52,2033,40.0624
50,1854,37.7638
52,2128,40.1095
52,1938,40.1267
50,1764,37.8283
52,2223,40.0167
52,2033,40.0449
50,1854,37.7607
52,2128,40.1072
52,1938,40.1295
50,1764,37.846
52,2128,39.9855
52,1938,39.9994
50,1764,37.7069
52,2033,40.0516
52,1843,40.0542
50,1674,37.7371
52,2128,40.1082
52,1938,40.0994
50,1764,37.8091
52,2128,40.1192
52,1938,40.1167
50,1764,37.8345
52,1938,40.2829
52,1748,40.278
50,1584,38.0148
52,1843,40.2624
52,1653,40.2254
50,1494,37.9613
50,2034,37.7671
50,1854,37.9651
50,1944,37.8972
50,1854,37.9849
50,1854,37.8573
50,1764,37.911
50,1854,37.97
50,1854,37.9821
50,1674,38.1548
50,1584,38.135
52,2318,39.8734
52,2223,39.9423
52,2128,39.9631
52,2033,40.1294
52,2128,40.1662
52,2128,39.84
52,2033,39.9214
52,1938,39.951
52,1843,40.0811
52,1938,40.1681
52,2223,40.0033
52,2128,40.0418
52,2033,40.0632
52,1938,40.2253
52,2128,40.205
52,2033,40.2909
52,2128,39.9955
52,2033,40.0474
52,1938,40.0569
52,1843,40.1749
52,2033,40.188
52,1938,40.2379
52,2128,39.9081
52,2033,39.9668
52,1938,39.9904
52,1843,40.1449
52,1938,40.2044
52,2033,39.9098
52,1938,39.9412
52,1843,39.9577
52,1748,40.1208
52,1938,40.1406
52,1843,40.1907
52,2128,40.0052
52,2033,40.066
52,1938,40.0978
52,1843,40.2174
52,2033,40.2746
52,1938,40.2917
52,2033,39.9565
52,1938,40.0215
52,1843,39.9826
52,1748,40.1423
52,1938,40.2188
52,1843,40.2616
52,1938,40.2546
52,1843,40.2935
52,1938,39.8783
52,1843,39.9424
52,1748,39.9169
52,1653,40.0692
52,1843,40.1579
52,1748,40.1916
52,2128,40.0645
52,2033,40.1133
52,1938,40.0796
52,1843,40.2478
52,2033,40.2815
52,1938,40.3127
52,2033,40.0382
52,1938,40.0858
52,1843,40.0623
52,1748,40.2209
52,1938,40.2515
52,1843,40.307
52,2033,39.9816
52,1938,40.0075
52,1843,39.9919
52,1748,40.1571
52,1938,40.3048
52,1843,40.2165
52,1938,39.9588
52,1843,39.9815
52,1748,39.9676
52,1653,40.1321
52,1843,40.1687
52,1748,40.1927
52,2033,40.0666
52,1938,40.1159
52,1843,40.0927
52,1748,40.2353
52,1938,40.3198
52,1843,40.3402
52,1938,40.0519
52,1843,40.1018
52,1748,40.0817
52,1653,40.2237
52,1843,40.3103
52,1748,40.3373
52,1938,40.0365
52,1843,40.0817
52,1748,40.064
52,1653,40.1988
52,1843,40.2829
52,1748,40.3011
52,1843,39.9482
52,1748,39.9942
52,1653,39.9748
52,1558,40.1057
52,1748,40.1968
52,1653,40.2152
50,2034,37.7076
50,1854,37.7312
48,1683,35.4886
50,1854,37.6669
50,1674,37.6711
48,1513,35.4011
50,1944,37.8016
50,1764,37.7299
48,1598,35.6046
50,1854,37.7711
50,1674,37.7234
48,1513,35.5512
50,1854,37.7208
50,1674,37.6875
48,1513,35.5033
50,1764,37.7065
50,1584,37.6848
48,1428,35.4898
50,1854,37.8049
50,1674,37.7863
48,1513,35.5925
50,1764,37.7569
50,1584,37.6881
48,1428,35.5203
50,1674,37.6859
50,1494,37.6603
48,1343,35.4572
50,1854,37.8383
50,1674,37.833
48,1513,35.6154
50,1764,37.8228
50,1584,37.8087
48,1428,35.5748
50,1764,37.7563
50,1584,37.744
48,1428,35.5269
50,1674,37.7311
50,1494,37.705
48,1343,35.4826
50,1764,37.8325
50,1584,37.8076
48,1428,35.597
50,1674,37.8247
50,1494,37.7909
48,1343,35.5736
50,1674,37.7957
50,1494,37.76
48,1343,35.5502
50,1584,37.7163
50,1404,37.6725
48,1258,35.4599
48,1768,35.6071
48,1598,35.5554
48,1683,35.6966
48,1598,35.6671
48,1598,35.6202
48,1513,35.6101
48,1598,35.7111
48,1513,35.6484
48,1428,35.5986
48,1598,35.7359
48,1513,35.7084
48,1513,35.6603
48,1428,35.6292
48,1513,35.7382
48,1428,35.729
48,1428,35.7094
48,1343,35.6274
52,2318,39.8777
52,2223,39.9454
52,2128,39.9521
52,2033,40.125
52,2128,40.1798
52,2223,39.9668
52,2128,40.0326
52,2033,40.0421
52,1938,40.2028
52,2128,40.1823
52,2033,40.2585
52,2128,40.022
52,2033,40.0853
52,1938,40.0943
52,1843,40.2608
52,2033,40.2495
52,1938,40.3193
52,2128,39.9008
52,2033,39.967
52,1938,39.9463
52,1843,40.1248
52,2033,40.1241
52,1938,40.1968
52,2033,39.9305
52,1938,39.9961
52,1843,40.0029
52,1748,40.1626
52,1938,40.1619
52,1843,40.2355
52,2033,39.9276
52,1938,39.993
52,1843,39.9855
52,1748,40.1555
52,1843,40.2254
52,2033,39.891
52,1938,39.9294
52,1843,39.9033
52,1748,40.0816
52,1843,40.1533
52,1938,39.8845
52,1843,39.9418
52,1748,39.9243
52,1653,40.0914
52,1748,40.1736
52,2033,40.0219
52,1938,40.0824
52,1843,40.0408
52,1748,40.2093
52,1938,40.2401
52,1843,40.2855
52,1843,39.9141
52,1938,39.9287
52,1843,39.9641
52,1748,39.9491
52,1653,40.1067
52,1843,40.1406
52,1748,40.1872
52,1938,39.9917
52,1843,40.0324
52,1748,40.0229
52,1653,40.1757
52,1843,40.2631
52,1748,40.2934
52,1938,39.8509
52,1843,39.9101
52,1748,39.8622
52,1653,40.0198
52,1843,40.1196
52,1748,40.1495
52,1843,39.8789
52,1748,39.9216
52,1653,39.9076
52,1558,40.0476
52,1748,40.1442
52,1653,40.1759
50,2034,37.6955
50,1854,37.7021
48,1683,35.4713
50,1944,37.759
50,1764,37.7299
48,1598,35.5728
50,1854,37.8159
50,1674,37.8215
48,1513,35.6022
50,1674,37.6805
48,1513,35.5015
50,1764,37.7313
50,1584,37.7342
48,1428,35.5053
50,1764,37.7348
50,1584,37.72
48,1428,35.4906
50,1764,37.6854
50,1584,37.6526
48,1428,35.4654
50,1674,37.6844
50,1494,37.6645
48,1343,35.4282
50,1764,37.8163
50,1584,37.8078
48,1428,35.573
50,1674,37.7203
50,1494,37.7133
48,1343,35.4745
50,1674,37.7893
50,1494,37.7633
48,1343,35.5203
50,1674,37.6545
50,1494,37.6349
48,1343,35.421
50,1584,37.6797
50,1404,37.6509
48,1258,35.4086
48,1768,35.5882
48,1683,35.67
48,1598,35.7162
48,1598,35.6131
48,1513,35.6369
48,1513,35.628
48,1513,35.5856
48,1428,35.578
48,1513,35.7069
48,1428,35.6128
48,1428,35.6753
48,1428,35.5545
48,1343,35.5702
56,2940,44.2329
56,2835,44.3397
56,2730,44.3832
56,2625,44.5444
56,2835,44.3232
56,2730,44.4233
56,2625,44.4601
56,2520,44.6083
56,2730,44.3825
56,2625,44.4512
56,2520,44.4865
56,2415,44.6136
56,2625,44.5374
56,2520,44.62
56,2415,44.6454
56,2310,44.7954
56,2835,44.4231
56,2730,44.5358
56,2835,44.4724
56,2835,44.3343
56,2730,44.4433
56,2625,44.4766
56,2520,44.6363
56,2730,44.4496
56,2625,44.531
56,2520,44.556
56,2415,44.6922
56,2625,44.5212
56,2520,44.585
56,2415,44.5928
56,2310,44.7282
56,2520,44.6403
56,2415,44.72
56,2310,44.742
56,2205,44.8947
56,2730,44.5072
56,2625,44.6369
56,2730,44.4162
56,2625,44.5004
56,2520,44.5606
56,2415,44.697
56,2625,44.53
56,2520,44.5964
56,2415,44.6106
56,2310,44.7564
56,2520,44.56
56,2415,44.6265
56,2310,44.6581
56,2205,44.7634
56,2415,44.6708
56,2310,44.7517
56,2205,44.7842
56,2100,44.9144
56,2625,44.5828
56,2520,44.7104
56,2835,44.3663
56,2730,44.4635
56,2625,44.507
56,2520,44.6436
54,2620,42.1065
54,2420,42.1291
52,2223,39.9306
54,2520,42.2016
54,2420,42.2274
54,2220,42.2417
52,2033,40.0159
54,2320,42.3595
54,2120,42.3715
52,1938,40.1764
54,2420,42.3237
54,2320,42.3307
54,2320,42.2943
54,2220,42.3047
54,2220,42.2785
54,2120,42.335
54,2420,42.2626
54,2520,42.1833
54,2320,42.219
52,2128,40.0387
54,2420,42.3026
54,2320,42.3236
54,2120,42.3618
52,1938,40.1045
54,2220,42.4782
54,2020,42.4881
52,1843,40.261
54,2420,42.2286
54,2220,42.2701
52,2033,40.076
54,2320,42.3428
54,2220,42.3479
54,2020,42.3768
52,1843,40.153
54,2120,42.4871
54,1920,42.5245
52,1748,40.2844
54,2520,42.2424
54,2320,42.2554
52,2128,40.1084
54,2320,42.4527
54,2220,42.4512
52,2318,40.0753
52,2223,40.1534
52,2128,40.1696
52,2033,40.3415
52,2223,40.1761
52,2128,40.2553
52,2033,40.2602
52,1938,40.4242
52,2128,40.2192
52,2033,40.2888
52,1938,40.2944
52,1843,40.4519
52,2223,40.2506
54,2620,42.1157
54,2520,42.2008
54,2420,42.2124
54,2320,42.3429
54,2420,42.2465
54,2220,42.337
54,2120,42.4572
54,2420,42.3797
54,2320,42.3096
54,2220,42.2921
54,2320,42.4382
54,2220,42.4651
54,2120,42.4435
54,2420,42.4199
54,2220,42.4686
54,2520,42.2409
54,2420,42.2847
54,2320,42.3024
54,2220,42.4364
54,2320,42.3148
54,2120,42.3978
54,2020,42.5148
54,2320,42.441
54,2220,42.3594
54,2120,42.3417
54,2220,42.4992
54,2120,42.5306
54,2020,42.4772
54,2320,42.5556
54,2120,42.5367
54,2420,42.2509
54,2320,42.3536
54,2220,42.3359
54,2120,42.4894
54,2220,42.3631
54,2020,42.407
54,1920,42.5652
54,2220,42.494
54,2120,42.4222
54,2020,42.359
54,2120,42.5246
54,2020,42.548
54,1920,42.5367
54,2220,42.5529
54,2020,42.5743
54,2420,42.2516
54,2320,42.314
54,2220,42.3478
54,2120,42.4632
54,2320,42.3489
54,2220,42.4457
54,2120,42.4539
54,2020,42.587
54,2320,42.5187
54,2220,42.4892
54,2120,42.4169
54,2220,42.5504
54,2120,42.5546
54,2020,42.5022
54,2220,42.558
54,2120,42.6405
52,2318,39.9725
52,2128,39.9951
50,1944,37.7323
52,2128,40.0529
52,1938,40.048
50,1764,37.7859
52,2223,40.0693
52,2033,40.0953
50,1854,37.8009
52,2033,40.1099
52,1843,40.1268
50,1674,37.8383
52,2128,40.1069
52,1938,40.1242
50,1764,37.8464
52,1938,40.1471
52,1748,40.1641
50,1584,37.8673
52,2128,40.1061
52,1938,40.0593
50,1764,37.8629
52,2033,40.1557
52,1843,40.1836
50,1674,37.9043
50,2034,37.8531
50,1854,37.9512
50,1944,37.9333
50,1764,38.0134
50,1854,37.977
50,1674,38.048
50,1854,37.9885
50,1764,38.0609
54,2620,42.1509
54,2320,42.3201
54,2320,42.4665
54,2020,42.5665
54,2420,42.199
54,2320,42.176
54,2520,42.2421
54,2220,42.4059
54,2220,42.5708
54,1920,42.7035
54,2320,42.2803
54,2220,42.2425
54,2420,42.2841
54,2120,42.4588
54,2120,42.588
54,1820,42.6825
54,2220,42.3571
54,2120,42.2662
54,2420,42.387
54,2320,42.3383
54,2220,42.3119
56,2940,44.2479
56,2835,44.3329
56,2730,44.3389
56,2625,44.4891
56,2835,44.441
56,2730,44.5454
56,2835,44.4244
56,2730,44.5055
56,2835,44.3535
56,2730,44.4753
56,2625,44.4635
56,2520,44.6132
56,2730,44.4498
56,2625,44.5535
56,2520,44.5342
56,2415,44.6909
56,2520,44.8135
56,2835,44.3362
56,2730,44.4221
56,2625,44.4276
56,2520,44.6077
56,2730,44.5495
56,2625,44.6407
56,2730,44.5008
56,2625,44.6105
56,2730,44.3955
56,2625,44.4631
56,2520,44.4707
56,2415,44.6194
56,2625,44.5894
56,2520,44.7002
56,2625,44.5722
56,2520,44.6497
56,2835,44.3992
56,2730,44.4787
56,2625,44.4859
56,2520,44.6714
56,2730,44.5894
56,2625,44.6887
54,2620,42.0979
54,2420,42.1147
52,2223,39.9296
54,2420,42.2327
54,2320,42.2938
54,2420,42.1831
54,2420,42.3546
54,2220,42.3622
54,2320,42.2701
54,2520,42.2086
54,2320,42.1888
52,2128,39.9786
54,2320,42.2396
54,2220,42.3019
54,2420,42.2759
54,2220,42.2679
52,2033,40.0468
54,2220,42.284
54,2120,42.3588
54,2520,42.2
54,2320,42.2081
52,2128,40.023
54,2320,42.3061
54,2220,42.3825
54,2320,42.2871
54,2320,42.4506
54,2120,42.4192
54,2220,42.377
54,2420,42.2317
54,2220,42.2603
52,2033,40.0692
54,2220,42.4025
54,2120,42.4644
54,2220,42.3059
54,2220,42.5008
54,2020,42.4946
54,2120,42.4085
54,2520,42.2479
54,2320,42.2617
52,2128,40.0842
52,2318,40.0488
52,2223,40.0997
52,2128,40.1771
52,2223,40.1481
52,2128,40.2083
52,2223,40.1997
54,2620,42.1104
54,2320,42.3033
54,2420,42.13
54,2320,42.123
54,2420,42.2494
54,2320,42.2591
54,2220,42.2423
54,2420,42.121
54,2420,42.271
54,2120,42.4708
54,2220,42.3396
54,2120,42.324
54,2320,42.2242
54,2520,42.2016
54,2220,42.399
54,2320,42.216
54,2220,42.2028
54,2420,42.251
54,2120,42.4406
54,2220,42.2697
54,2120,42.2484
54,2520,42.2561
54,2220,42.45
54,2320,42.261
54,2220,42.2514
54,2320,42.3626
54,2220,42.3669
54,2120,42.3464
52,2318,40.1765
52,2223,40.2638
52,2128,40.3037
52,2223,40.2899
54,2620,42.1112
54,2520,42.1741
54,2420,42.1681
54,2320,42.322
54,2420,42.3788
54,2420,42.2314
54,2320,42.3335
54,2520,42.2136
54,2420,42.2879
54,2320,42.2734
54,2220,42.4324
54,2320,42.4578
54,2320,42.3225
54,2220,42.4103
54,2420,42.2957
54,2320,42.3621
54,2220,42.3494
54,2120,42.468
54,2220,42.509
54,2220,42.3339
54,2120,42.4699
54,2420,42.2785
54,2320,42.39
54,2220,42.4861
54,2420,42.1896
54,2320,42.2503
54,2220,42.2772
54,2120,42.4064
54,2220,42.4439
52,2318,39.96
52,2128,39.9669
50,1944,37.7067
52,2128,39.9139
52,2223,40.0411
52,2033,40.0482
50,1854,37.8189
52,2033,39.9765
52,2128,40.0904
52,1938,40.0884
50,1764,37.8332
52,1938,40.024
52,2033,40.1008
50,1854,37.86
52,2033,40.103
52,1938,40.1768
52,2033,40.0599
52,2128,39.9842
52,1938,39.9981
50,1764,37.748
50,2034,37.8484
50,1944,37.9278
50,1854,37.9923
50,1854,37.8746
52,2318,40.1848
52,2223,40.23
52,2128,40.2097
52,2033,40.3739
52,2223,40.2873
52,2128,40.3317
52,2033,40.3096
52,1938,40.4642
52,2128,40.336
52,2033,40.3784
52,1938,40.3583
52,1843,40.5156
50,2034,37.9223
50,1854,37.9393
48,1683,35.7431
50,1944,38.0228
50,1764,38.034
48,1598,35.8399
50,1854,38.072
50,1674,38.0819
48,1513,35.887
48,1768,35.8246
48,1683,35.9248
48,1598,35.9748
56,2940,44.2708
56,2835,44.339
56,2730,44.3731
56,2625,44.5125
56,2835,44.3562
56,2730,44.46
56,2625,44.4818
56,2520,44.6293
56,2730,44.3423
56,2625,44.4275
56,2520,44.4611
56,2415,44.6044
56,2625,44.4974
56,2520,44.5838
56,2415,44.6157
56,2310,44.7557
56,2730,44.4812
56,2625,44.5665
56,2520,44.5753
56,2415,44.7109
56,2625,44.4589
56,2520,44.549
56,2415,44.5235
56,2310,44.6704
56,2520,44.6162
56,2415,44.6974
56,2310,44.6908
56,2205,44.8213
56,2520,44.4319
56,2415,44.5039
56,2310,44.514
56,2205,44.6892
56,2415,44.5759
56,2310,44.6685
56,2205,44.6524
56,2100,44.8081
56,2310,44.7234
56,2205,44.8074
56,2100,44.7991
56,1995,44.953
56,2835,44.4511
56,2730,44.5435
56,2625,44.5336
56,2520,44.6849
56,2625,44.5697
56,2520,44.5602
56,2415,44.7131
56,2415,44.5919
56,2310,44.7403
56,2205,44.8692
56,2730,44.5204
56,2625,44.6071
56,2520,44.595
56,2415,44.7454
56,2520,44.6858
56,2415,44.668
56,2310,44.817
56,2310,44.6716
56,2205,44.8127
56,2100,44.9349
56,2835,44.4283
56,2730,44.5094
56,2625,44.5419
56,2520,44.6535
56,2835,44.424
54,2620,42.1123
54,2420,42.1047
52,2223,39.9213
54,2520,42.2341
54,2420,42.2247
54,2220,42.2501
52,2033,40.0009
54,2320,42.3529
54,2120,42.4002
52,1938,40.1518
54,2420,42.3206
54,2320,42.2931
54,2220,42.4331
54,2220,42.3005
54,2020,42.3356
52,1843,40.0907
54,2120,42.4513
54,1920,42.4632
52,1748,40.2143
54,2020,42.5708
54,1820,42.5793
52,1653,40.3225
54,2520,42.2326
54,2320,42.2527
52,2128,40.0695
54,2420,42.256
54,2320,42.2731
54,2420,42.2347
52,2318,40.0415
52,2223,40.1648
52,2128,40.1282
52,2033,40.278
52,2128,40.2605
52,2033,40.1994
52,1938,40.351
52,1938,40.2149
52,1843,40.3451
52,1748,40.4595
52,2223,40.2055
54,2620,41.8832
54,2520,42.0391
54,2420,42.1292
54,2520,41.9874
54,2420,42.1142
54,2220,42.3278
54,2220,42.3087
54,2520,41.9599
54,2420,42.0974
54,2320,42.2031
54,2420,42.0045
54,2320,42.1474
54,2220,42.2424
52,2318,39.6898
52,2128,39.7546
52,2128,39.8535
52,2128,39.9001
52,2033,39.8667
52,1938,40.051
52,1843,40.0397
52,2223,39.7639
52,2128,39.8072
54,2620,41.8847
54,2520,41.9293
54,2420,41.9712
54,2320,42.1482
54,2520,42.0056
54,2420,42.038
54,2320,42.1402
54,2220,42.3096
54,2420,42.033
54,2320,42.0822
54,2220,42.1107
54,2120,42.3174
54,2520,41.953
54,2420,42.0838
54,2320,42.0939
54,2420,42.0419
54,2320,42.1644
54,2220,42.1784
54,2520,42.0027
54,2620,41.8767
54,2520,42.0124
54,2420,42.1065
54,2420,42.1488
54,2320,42.2394
54,2220,42.3201
54,2220,42.3255
54,2520,42.0177
54,2420,42.146
54,2220,42.3573
54,2020,42.5509
54,2520,42.0847
52,2318,39.6406
52,2223,39.7791
52,2128,39.8607
52,2223,39.7947
52,2128,39.9211
52,1938,40.1435
50,2034,37.3878
50,1944,37.5701
50,1854,37.7193
54,2620,41.9151
54,2520,41.948
54,2420,42.052
54,2520,42.0205
54,2420,42.0809
54,2420,42.0926
54,2320,42.143
54,2220,42.2109
54,2520,42.0599
54,2420,42.1625
54,2320,42.2209
56,2940,44.1543
56,2835,44.3473
56,2730,44.4369
56,2520,44.6607
56,2730,44.4634
56,2625,44.6029
56,2520,44.7317
56,2310,45.0087
54,2620,42.0181
54,2420,42.2126
54,2420,42.3724
54,2420,42.3126
54,2320,42.305
54,2320,42.4278
54,2220,42.5201
54,2220,42.5008
54,2220,42.593
54,2120,42.5879
54,2520,42.2309
54,2320,42.337
54,2220,42.4126
54,2320,42.4528
54,2220,42.4329
54,2120,42.5138
54,2420,42.3139
54,2220,42.4726
54,2220,42.5664
54,2120,42.5574
54,2020,42.6173
54,2220,42.573
54,2520,42.2003
54,2420,42.3142
54,2220,42.5838
54,2120,42.5862
54,2020,42.8597
54,1920,42.8122
52,2318,39.934
52,2128,39.9502
52,2033,40.1423
52,2128,40.0928
52,2033,40.2925
52,2128,40.1999
52,1938,40.2116
52,2033,40.1963
52,1938,40.4659
52,1748,40.5198
52,1843,40.4394
52,1748,40.3811
52,2223,40.0701
52,2033,40.0715
52,1938,40.2291
52,2128,40.2073
52,1938,40.1506
52,1843,40.3124
52,2318,39.8674
52,2128,40.1799
52,2128,40.2099
52,2128,40.2535
52,2128,39.9792
52,2033,40.2622
52,1938,40.3137
52,1843,40.2722
52,2128,40.1689
52,1938,40.4496
52,2033,40.0593
52,1938,40.3479
52,1843,40.3879
52,1748,40.3496
50,2034,37.7592
50,1854,37.7601
50,1764,37.9623
50,1674,38.0317
50,1674,37.9702
50,1854,37.9413
50,1674,37.9688
50,1584,38.0282
50,1674,37.9869
50,1584,38.0513
50,1584,37.9499
54,2620,41.8843
54,2520,42.0069
54,2420,42.123
54,2520,42.0337
54,2420,42.1742
54,2220,42.4535
54,2420,42.2147
54,2320,42.3604
54,2220,42.4536
54,2520,41.9616
54,2420,42.1039
54,2320,42.2116
54,2420,42.0497
54,2320,42.1647
54,2220,42.2402
54,2520,42.048
54,2420,42.1888
54,2320,42.2899
52,2318,39.6757
52,2128,39.8235
52,2128,39.9567
52,2128,39.92
52,2033,39.9232
52,2033,39.9967
52,1938,40.0736
52,1938,40.0751
52,1938,40.1114
52,1843,40.1465
52,2223,39.7289
52,2128,39.807
52,2223,39.8469
52,2033,40.0232
52,2318,39.6947
52,2128,39.8534
52,2128,39.9714
52,2033,39.9759
52,2223,39.8414
52,2128,39.9481
52,2223,39.8058
52,2033,39.9278
52,2033,40.0362
52,1938,40.0334
52,2128,39.8676
52,1938,40.0307
52,1938,40.1247
52,1843,40.1148
52,2128,39.9689
52,2033,40.017
52,1938,40.1156
52,2128,39.8531
52,1938,40.0711
52,2223,39.9034
50,2034,37.6364
50,1854,37.6895
50,1944,37.706
50,1764,37.7625
50,1854,37.7594
50,1674,37.803
50,1764,37.8038
50,1854,37.7564
54,2620,41.8959
54,2520,41.9467
54,2420,42.0814
54,2520,42.0509
54,2420,42.1266
54,2220,42.345
54,2520,42.0064
54,2420,42.1729
54,2320,42.229
54,2420,42.1577
54,2320,42.2181
54,2420,42.1035
54,2320,42.287
54,2220,42.3327
54,2320,42.2531
54,2220,42.3213
54,2520,42.0769
52,2318,39.6784
52,2128,39.7922
52,2128,39.8664
52,2128,39.8923
52,2033,39.8673
52,2223,39.7791
52,2033,39.8987
52,2033,39.9798
52,1938,39.956
52,2128,39.8744
52,1938,39.9633
52,1938,40.0703
52,1843,40.0417
52,2223,39.7863
52,2128,39.8825
52,2128,39.9435
52,2128,39.8487
52,2223,39.8244
50,1944,37.6474
50,1854,37.643
50,1854,37.6947
50,1764,37.6899
50,1854,37.5765
50,1764,37.5658
50,1764,37.6594
50,1674,37.5792
50,1944,37.6037
50,1854,37.6759
50,1854,37.6119
50,1764,37.6413
50,1764,37.6238
50,1674,37.6392
50,1854,37.7239
50,1764,37.793
50,1764,37.7419
50,1674,37.7905
50,1764,37.7066
50,1674,37.7552
50,1674,37.7235
50,1584,37.7783
50,1764,37.7759
50,1674,37.8398
50,1674,37.7543
50,1584,37.7889
50,1674,37.7669
50,1584,37.8156
50,1584,37.7241
50,1494,37.7939
54,2620,41.8125
54,2520,41.9506
54,2420,41.9107
54,2320,42.0825
54,2520,41.9871
54,2420,42.1172
54,2320,42.0972
54,2220,42.2491
54,2420,42.0737
54,2320,42.1894
54,2220,42.1786
54,2120,42.322
54,2520,41.9989
54,2420,42.1013
54,2320,42.0631
54,2220,42.2127
54,2420,42.0655
54,2320,42.1577
54,2220,42.1519
54,2120,42.3152
54,2220,42.2937
54,2120,42.3631
54,2020,42.3514
54,1920,42.4692
54,2520,42.0279
54,2420,42.1854
54,2320,42.2782
54,2520,42.0453
52,2318,39.6305
52,2223,39.7127
52,2128,39.736
52,2033,39.8798
52,2128,39.7809
52,2033,39.845
52,1938,39.8531
52,1843,40.0016
52,2128,39.8558
52,2033,39.8877
52,1938,39.9104
52,1843,40.0579
52,2128,39.8555
52,2033,39.9142
52,1938,39.9333
52,1843,40.0799
52,2033,39.8394
52,1938,39.899
52,1843,39.9092
52,1748,40.0478
52,2223,39.8415
52,2128,39.8454
52,2128,39.7438
52,2223,39.8304
54,2620,41.7734
54,2520,41.8807
54,2420,41.8993
54,2320,42.0753
54,2520,41.9526
54,2420,42.0568
54,2520,41.9381
54,2420,42.0428
54,2320,42.0656
54,2220,42.2386
54,2420,42.0504
54,2320,42.1645
54,2220,42.1825
54,2120,42.3445
54,2520,42.0399
54,2520,41.8944
54,2420,41.9894
54,2320,42.0283
54,2220,42.1743
54,2420,42.0593
54,2320,42.1617
54,2420,41.9848
54,2320,42.0805
54,2220,42.0744
54,2120,42.2434
54,2320,42.1266
54,2220,42.2149
54,2520,41.9823
54,2420,42.0825
54,2320,42.1015
54,2220,42.2696
54,2520,41.9613
52,2318,39.695
52,2128,39.7403
52,2128,39.8547
52,2033,39.9156
52,2128,39.9461
52,1938,39.9767
52,2223,39.8332
52,2033,39.8752
52,2033,39.9329
52,1938,39.9932
52,2128,39.924
52,1938,39.9674
52,1938,40.0166
52,1843,40.0731
52,2223,39.8107
52,2033,39.8557
52,2033,39.9776
52,1938,40.0237
52,2033,40.0634
52,1843,40.0744
52,2128,39.8905
52,1938,39.9185
52,1938,40.0214
52,1843,40.0671
52,1938,40.1152
52,1748,40.1194
52,2223,39.884
52,2033,39.935
52,2128,39.8158
52,2033,39.9023
52,2033,40.0125
52,1938,40.066
52,1938,40.0836
52,1843,40.1335
52,2318,39.6608
52,2223,39.7347
52,2128,39.7352
52,2033,39.9061
52,2128,39.8508
52,2128,39.9247
52,2033,39.9159
52,1938,39.8638
52,2223,39.7599
52,2128,39.8517
52,2033,39.8606
52,1938,40.0364
52,2128,39.8385
52,2033,39.9132
52,1938,39.9173
52,1843,40.088
52,2128,39.8396
52,2128,39.7829
52,2033,39.8452
52,1938,39.827
52,1843,39.9919
52,2223,39.801
